UNIT,AC-YEAR,YEAR,MONTH,YM,DEP,STORE,BRAND,SEASON,TYPE,QUALITY,SALES(K),COST(K),PRICE(K),MARGIN(K),ORIGEN,Latitude,Longitude
PLUS,2007年,2007年,4月,4月-07,PLUS一區,忠誠門市-PLUS,18-CL-Chocolat,06秋冬,2-配飾類,1,0.7,0.3774,0.7,0.3226,G01-2 國外採購,25.1113356,121.5278574
PLUS,2007年,2007年,4月,4月-07,PLUS一區,忠誠門市-PLUS,18-CL-Chocolat,07春夏,0-外出服,12,36.04,18.18062,41.7,17.85938,G01-2 國外採購,25.1113356,121.5278574
PLUS,2007年,2007年,4月,4月-07,PLUS一區,忠誠門市-PLUS,18-CL-Chocolat,07春夏,2-配飾類,3,4.82,2.54962,5.8,2.27038,G01-2 國外採購,25.1113356,121.5278574
PLUS,2007年,2007年,4月,4月-07,PLUS一區,忠誠門市-PLUS,19-CF-Catimini,06春夏,2-配飾類,13,0,2.11593,5.85,-2.11593,G01-2 國外採購,25.1113356,121.5278574
PLUS,2007年,2007年,4月,4月-07,PLUS一區,忠誠門市-PLUS,19-CF-Catimini,06春夏,3-鞋類,1,1.2,0.41543,1.2,0.78457,G01-2 國外採購,25.1113356,121.5278574
PLUS,2007年,2007年,4月,4月-07,PLUS一區,忠誠門市-PLUS,19-CF-Catimini,06秋冬,2-配飾類,1,0,0.17732,0.45,-0.17732,G01-2 國外採購,25.1113356,121.5278574
PLUS,2007年,2007年,4月,4月-07,PLUS一區,忠誠門市-PLUS,19-CF-Catimini,07春夏,0-外出服,47,78.68,28.62786,91,50.05214,G01-2 國外採購,25.1113356,121.5278574
PLUS,2007年,2007年,4月,4月-07,PLUS一區,忠誠門市-PLUS,19-CF-Catimini,07春夏,2-配飾類,12,6.93,2.96,7.5,3.97,G01-2 國外採購,25.1113356,121.5278574
PLUS,2007年,2007年,4月,4月-07,PLUS一區,忠誠門市-PLUS,97-LS-Other baby accessar,常年性,4-用品類,26,39.717,21.1602,43.23,18.5568,G01-1 國內採購,25.1113356,121.5278574
PLUS,2007年,2007年,4月,4月-07,PLUS一區,忠誠門市-PLUS,97-LS-Other baby accessar,常年性,5-寢具類,1,5.85,4.5,6.5,1.35,G01-1 國內採購,25.1113356,121.5278574
PLUS,2007年,2007年,4月,4月-07,PLUS一區,忠誠門市-PLUS,99-OR-Others,常年性,9-雜項類,3,0,0,1.287,0,G01-1 國內採購,25.1113356,121.5278574
PLUS,2007年,2007年,4月,4月-07,PLUS一區,忠誠門市-PLUS,卷退金額,,,0,-6.5,0,0,-6.5,,25.1113356,121.5278574
PLUS,2007年,2007年,4月,4月-07,PLUS一區,安和門市-PLUS,02-MN-My Nuno,06秋冬,3-鞋類,1,0.89,0.463,1.29,0.427,G02-1 國內生產,25.0338542,121.550238
PLUS,2007年,2007年,4月,4月-07,PLUS一區,安和門市-PLUS,02-MN-My Nuno,07春夏,3-鞋類,14,15.601,5.142290419,18.66,10.45871,G02-1 國內生產,25.0338542,121.550238
PLUS,2007年,2007年,4月,4月-07,PLUS一區,安和門市-PLUS,02-MN-My Nuno,07春夏,9-雜項類,10,0,0,50,0,G01-1 國內採購,25.0338542,121.550238
PLUS,2007年,2007年,4月,4月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,06春秋,1-內著類,6,4.691,1.39095,4.76,3.30005,G02-1 國內生產,25.0338542,121.550238
PLUS,2007年,2007年,4月,4月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,06春夏,0-外出服,-1,-7.5,-3.74791,-7.5,-3.75209,G01-2 國外採購,25.0338542,121.550238
PLUS,2007年,2007年,4月,4月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,06春夏,2-配飾類,3,1.881,0.266,1.97,1.615,G01-1 國內採購,25.0338542,121.550238
PLUS,2007年,2007年,4月,4月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,06春夏,2-配飾類,1,1.44,0.68772,1.6,0.75228,G01-2 國外採購,25.0338542,121.550238
PLUS,2007年,2007年,4月,4月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,06春夏,2-配飾類,5,1.02,0.26451,1.02,0.75549,G02-1 國內生產,25.0338542,121.550238
PLUS,2007年,2007年,4月,4月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,06春夏,5-寢具類,2,3.38,1.2791,3.5,2.1009,G01-1 國內採購,25.0338542,121.550238
PLUS,2007年,2007年,4月,4月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,06秋冬,2-配飾類,4,0.855,0.265,0.88,0.59,G01-1 國內採購,25.0338542,121.550238
PLUS,2007年,2007年,4月,4月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,07春秋,1-內著類,45,25.614,7.402718723,28.25,18.211281,G02-1 國內生產,25.0338542,121.550238
PLUS,2007年,2007年,4月,4月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,07春夏,0-外出服,17,35.08,7.37,40,27.71,G01-1 國內採購,25.0338542,121.550238
PLUS,2007年,2007年,4月,4月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,07春夏,0-外出服,58,119.25,44.31517,138,74.93483,G02-1 國內生產,25.0338542,121.550238
PLUS,2007年,2007年,4月,4月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,07春夏,2-配飾類,14,2.957,1.28555,3.18,1.67145,G01-1 國內採購,25.0338542,121.550238
PLUS,2007年,2007年,4月,4月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,07春夏,2-配飾類,6,2.951,0.99981,3.08,1.95119,G02-1 國內生產,25.0338542,121.550238
PLUS,2007年,2007年,4月,4月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,07夏,1-內著類,38,22.53,6.32811,24.64,16.20189,G02-1 國內生產,25.0338542,121.550238
PLUS,2007年,2007年,4月,4月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,常年性,0-外出服,6,19.892,5.48001,21.77,14.41199,G02-1 國內生產,25.0338542,121.550238
PLUS,2007年,2007年,4月,4月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,常年性,1-內著類,2,0.88,0.21348,0.88,0.66652,G02-1 國內生產,25.0338542,121.550238
PLUS,2007年,2007年,4月,4月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,常年性,2-配飾類,5,1.103,0.352,1.17,0.751,G01-1 國內採購,25.0338542,121.550238
PLUS,2007年,2007年,4月,4月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,常年性,2-配飾類,2,0.48,0.09844,0.48,0.38156,G02-1 國內生產,25.0338542,121.550238
PLUS,2007年,2007年,4月,4月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,常年性,9-雜項類,1134,0,0,4079.25,0,G01-1 國內採購,25.0338542,121.550238
PLUS,2007年,2007年,4月,4月-07,PLUS一區,安和門市-PLUS,18-CL-Chocolat,06春夏,2-配飾類,6,5.122,6.4748,9.78,-1.3528,G01-2 國外採購,25.0338542,121.550238
PLUS,2007年,2007年,4月,4月-07,PLUS一區,安和門市-PLUS,18-CL-Chocolat,06秋冬,2-配飾類,1,0.7,0.3774,0.7,0.3226,G01-2 國外採購,25.0338542,121.550238
PLUS,2007年,2007年,4月,4月-07,PLUS一區,安和門市-PLUS,18-CL-Chocolat,07春夏,0-外出服,12,32.55,14.41935,35.7,18.13065,G01-2 國外採購,25.0338542,121.550238
PLUS,2007年,2007年,4月,4月-07,PLUS一區,安和門市-PLUS,18-CL-Chocolat,07春夏,2-配飾類,1,0.9,0.3225,1,0.5775,G01-2 國外採購,25.0338542,121.550238
PLUS,2007年,2007年,4月,4月-07,PLUS一區,安和門市-PLUS,18-CL-Chocolat,07春夏,3-鞋類,1,1.5,0.7376,1.5,0.7624,G01-2 國外採購,25.0338542,121.550238
PLUS,2007年,2007年,4月,4月-07,PLUS一區,安和門市-PLUS,19-CF-Catimini,06春夏,2-配飾類,2,0,0.32512,0.9,-0.32512,G01-2 國外採購,25.0338542,121.550238
PLUS,2007年,2007年,4月,4月-07,PLUS一區,安和門市-PLUS,19-CF-Catimini,06秋冬,0-外出服,-1,-1.8,-0.76132,-3,-1.03868,G01-2 國外採購,25.0338542,121.550238
PLUS,2007年,2007年,4月,4月-07,PLUS一區,安和門市-PLUS,19-CF-Catimini,06秋冬,2-配飾類,2,1.77,0.70722,2.1,1.06278,G01-2 國外採購,25.0338542,121.550238
PLUS,2007年,2007年,4月,4月-07,PLUS一區,安和門市-PLUS,19-CF-Catimini,07春夏,0-外出服,55,104.74,36.06017,115.8,68.67983,G01-2 國外採購,25.0338542,121.550238
PLUS,2007年,2007年,4月,4月-07,PLUS一區,安和門市-PLUS,19-CF-Catimini,07春夏,2-配飾類,30,9.94,3.72,10.8,6.22,G01-2 國外採購,25.0338542,121.550238
PLUS,2007年,2007年,4月,4月-07,PLUS一區,安和門市-PLUS,25-NN-NacNac,常年性,4-用品類,1,0.312,0.09332,0.39,0.21868,G01-1 國內採購,25.0338542,121.550238
PLUS,2007年,2007年,4月,4月-07,PLUS一區,安和門市-PLUS,97-LS-Other baby accessar,常年性,4-用品類,56,50.493,25.62239606,57.5,24.870604,G01-1 國內採購,25.0338542,121.550238
PLUS,2007年,2007年,4月,4月-07,PLUS一區,安和門市-PLUS,99-OR-Others,常年性,9-雜項類,2,-3.828,0,10,-3.828,G02-2 國外生產,25.0338542,121.550238
PLUS,2007年,2007年,4月,4月-07,PLUS一區,民生門市-PLUS,02-MN-My Nuno,06秋冬,3-鞋類,0,0,0.045,0,-0.045,G02-1 國內生產,25.05909,121.562303
PLUS,2007年,2007年,4月,4月-07,PLUS一區,民生門市-PLUS,02-MN-My Nuno,07春夏,3-鞋類,7,8.476,3.35275,10.03,5.12325,G02-1 國內生產,25.05909,121.562303
PLUS,2007年,2007年,4月,4月-07,PLUS一區,民生門市-PLUS,02-MN-My Nuno,常年性,3-鞋類,0,0,-0.085,0,0.085,G02-1 國內生產,25.05909,121.562303
PLUS,2007年,2007年,4月,4月-07,PLUS一區,民生門市-PLUS,03-PC-Petit Chou,05春夏,0-外出服,1,2.793,0.88905,3.99,1.90395,G02-1 國內生產,25.05909,121.562303
PLUS,2007年,2007年,4月,4月-07,PLUS一區,民生門市-PLUS,03-PC-Petit Chou,06春秋,1-內著類,9,6.667,2.05677,6.89,4.61023,G02-1 國內生產,25.05909,121.562303
PLUS,2007年,2007年,4月,4月-07,PLUS一區,民生門市-PLUS,03-PC-Petit Chou,06春夏,2-配飾類,3,0.759,0.30498,0.78,0.45402,G01-1 國內採購,25.05909,121.562303
PLUS,2007年,2007年,4月,4月-07,PLUS一區,民生門市-PLUS,03-PC-Petit Chou,06春夏,2-配飾類,2,3.74,1.56708,4.4,2.17292,G01-2 國外採購,25.05909,121.562303
PLUS,2007年,2007年,4月,4月-07,PLUS一區,民生門市-PLUS,03-PC-Petit Chou,06春夏,2-配飾類,2,0.547,0.14003,0.67,0.40697,G02-1 國內生產,25.05909,121.562303
PLUS,2007年,2007年,4月,4月-07,PLUS一區,民生門市-PLUS,03-PC-Petit Chou,06春夏,5-寢具類,2,2.28,0.89272,2.4,1.38728,G01-1 國內採購,25.05909,121.562303
PLUS,2007年,2007年,4月,4月-07,PLUS一區,民生門市-PLUS,03-PC-Petit Chou,06秋冬,2-配飾類,1,0,0.08,0.21,-0.08,G01-1 國內採購,25.05909,121.562303
PLUS,2007年,2007年,4月,4月-07,PLUS一區,民生門市-PLUS,03-PC-Petit Chou,07春秋,1-內著類,24,14.696,4.349776413,15.18,10.346224,G02-1 國內生產,25.05909,121.562303
PLUS,2007年,2007年,4月,4月-07,PLUS一區,民生門市-PLUS,03-PC-Petit Chou,07春夏,0-外出服,2,4.15,0.87,4.9,3.28,G01-1 國內採購,25.05909,121.562303
PLUS,2007年,2007年,4月,4月-07,PLUS一區,民生門市-PLUS,03-PC-Petit Chou,07春夏,0-外出服,39,74.27,27.5541,86.9,46.7159,G02-1 國內生產,25.05909,121.562303
PLUS,2007年,2007年,4月,4月-07,PLUS一區,民生門市-PLUS,03-PC-Petit Chou,07春夏,2-配飾類,6,1.45,0.58055,1.64,0.86945,G01-1 國內採購,25.05909,121.562303
PLUS,2007年,2007年,4月,4月-07,PLUS一區,民生門市-PLUS,03-PC-Petit Chou,07春夏,2-配飾類,6,1.7,0.34136,1.7,1.35864,G02-1 國內生產,25.05909,121.562303
PLUS,2007年,2007年,4月,4月-07,PLUS一區,民生門市-PLUS,03-PC-Petit Chou,07夏,1-內著類,9,5.302,1.71811,5.53,3.58389,G02-1 國內生產,25.05909,121.562303
PLUS,2007年,2007年,4月,4月-07,PLUS一區,民生門市-PLUS,03-PC-Petit Chou,常年性,0-外出服,4,8.061,2.81685,10.39,5.24415,G02-1 國內生產,25.05909,121.562303
PLUS,2007年,2007年,4月,4月-07,PLUS一區,民生門市-PLUS,03-PC-Petit Chou,常年性,1-內著類,13,5.921,1.51817,5.97,4.40283,G02-1 國內生產,25.05909,121.562303
PLUS,2007年,2007年,4月,4月-07,PLUS一區,民生門市-PLUS,03-PC-Petit Chou,常年性,2-配飾類,2,0.23,0.145,0.48,0.085,G01-1 國內採購,25.05909,121.562303
PLUS,2007年,2007年,4月,4月-07,PLUS一區,民生門市-PLUS,03-PC-Petit Chou,常年性,2-配飾類,9,4.203,0.97635,4.33,3.22665,G02-1 國內生產,25.05909,121.562303
PLUS,2007年,2007年,4月,4月-07,PLUS一區,民生門市-PLUS,03-PC-Petit Chou,常年性,9-雜項類,103,0,0,455,0,G01-1 國內採購,25.05909,121.562303
PLUS,2007年,2007年,4月,4月-07,PLUS一區,民生門市-PLUS,18-CL-Chocolat,06秋冬,3-鞋類,0,-0.15,0,0,-0.15,G01-2 國外採購,25.05909,121.562303
PLUS,2007年,2007年,4月,4月-07,PLUS一區,民生門市-PLUS,18-CL-Chocolat,07春夏,0-外出服,3,7.1,3.311,7.5,3.789,G01-2 國外採購,25.05909,121.562303
PLUS,2007年,2007年,4月,4月-07,PLUS一區,民生門市-PLUS,18-CL-Chocolat,07春夏,2-配飾類,2,2.4,0.83313,2.4,1.56687,G01-2 國外採購,25.05909,121.562303
PLUS,2007年,2007年,4月,4月-07,PLUS一區,民生門市-PLUS,18-CL-Chocolat,07春夏,3-鞋類,1,1.5,0.7376,1.5,0.7624,G01-2 國外採購,25.05909,121.562303
PLUS,2007年,2007年,4月,4月-07,PLUS一區,民生門市-PLUS,19-CF-Catimini,06春夏,2-配飾類,13,0.9,2.26142,6.4,-1.36142,G01-2 國外採購,25.05909,121.562303
PLUS,2007年,2007年,4月,4月-07,PLUS一區,民生門市-PLUS,19-CF-Catimini,06秋冬,0-外出服,1,1.32,0.59108,2.2,0.72892,G01-2 國外採購,25.05909,121.562303
PLUS,2007年,2007年,4月,4月-07,PLUS一區,民生門市-PLUS,19-CF-Catimini,06秋冬,2-配飾類,2,0.702,0.24043,0.78,0.46157,G01-2 國外採購,25.05909,121.562303
PLUS,2007年,2007年,4月,4月-07,PLUS一區,民生門市-PLUS,19-CF-Catimini,07春夏,0-外出服,23,48.07,16.28134857,52.3,31.788651,G01-2 國外採購,25.05909,121.562303
PLUS,2007年,2007年,4月,4月-07,PLUS一區,民生門市-PLUS,19-CF-Catimini,07春夏,2-配飾類,5,2.255,0.9,2.45,1.355,G01-2 國外採購,25.05909,121.562303
PLUS,2007年,2007年,4月,4月-07,PLUS一區,民生門市-PLUS,25-NN-NacNac,常年性,4-用品類,0,0,0.00496,0,-0.00496,G01-1 國內採購,25.05909,121.562303
PLUS,2007年,2007年,4月,4月-07,PLUS一區,民生門市-PLUS,25-NN-NacNac,常年性,4-用品類,1,1.59,0.76,1.59,0.83,G02-1 國內生產,25.05909,121.562303
PLUS,2007年,2007年,4月,4月-07,PLUS一區,民生門市-PLUS,97-LS-Other baby accessar,常年性,4-用品類,9,10.364,5.650539999,11.49,4.71346,G01-1 國內採購,25.05909,121.562303
PLUS,2007年,2007年,4月,4月-07,PLUS一區,民生門市-PLUS,99-OR-Others,常年性,9-雜項類,0,-0.81,0,5,-0.81,G02-2 國外生產,25.05909,121.562303
PLUS,2007年,2007年,4月,4月-07,PLUS一區,台北101-CF,19-CF-Catimini,06春夏,0-外出服,1,0.45,0,0,0.45,G01-2 國外採購,25.0357054,121.5641155
PLUS,2007年,2007年,4月,4月-07,PLUS一區,台北101-CF,19-CF-Catimini,06春夏,2-配飾類,7,4.61,2.01086,5.35,2.59914,G01-2 國外採購,25.0357054,121.5641155
PLUS,2007年,2007年,4月,4月-07,PLUS一區,台北101-CF,19-CF-Catimini,06秋冬,0-外出服,3,5.62,2.06549,12.2,3.55451,G01-2 國外採購,25.0357054,121.5641155
PLUS,2007年,2007年,4月,4月-07,PLUS一區,台北101-CF,19-CF-Catimini,06秋冬,2-配飾類,7,2.842,0.89601,2.92,1.94599,G01-2 國外採購,25.0357054,121.5641155
PLUS,2007年,2007年,4月,4月-07,PLUS一區,台北101-CF,19-CF-Catimini,07春夏,0-外出服,192,395.17,131.6502143,427.9,263.519786,G01-2 國外採購,25.0357054,121.5641155
PLUS,2007年,2007年,4月,4月-07,PLUS一區,台北101-CF,19-CF-Catimini,07春夏,2-配飾類,84,45.725,18.04,48.25,27.685,G01-2 國外採購,25.0357054,121.5641155
PLUS,2007年,2007年,4月,4月-07,PLUS一區,台北101-CF,19-CF-Catimini,常年性,9-雜項類,856,0,0,4145,0,G01-1 國內採購,25.0357054,121.5641155
PLUS,2007年,2007年,5月,5月-07,PLUS一區,忠誠門市-PLUS,02-MN-My Nuno,07春夏,3-鞋類,6,8.054,2.686658713,10.54,5.367341,G02-1 國內生產,25.1113356,121.5278574
PLUS,2007年,2007年,5月,5月-07,PLUS一區,忠誠門市-PLUS,02-MN-My Nuno,常年性,3-鞋類,1,0.99,0.38375,0.99,0.60625,G02-1 國內生產,25.1113356,121.5278574
PLUS,2007年,2007年,5月,5月-07,PLUS一區,忠誠門市-PLUS,03-PC-Petit Chou,06春秋,1-內著類,4,2.56,0.64768,2.56,1.91232,G02-1 國內生產,25.1113356,121.5278574
PLUS,2007年,2007年,5月,5月-07,PLUS一區,忠誠門市-PLUS,03-PC-Petit Chou,06春夏,2-配飾類,7,2.08,0.81424,2.14,1.26576,G01-1 國內採購,25.1113356,121.5278574
PLUS,2007年,2007年,5月,5月-07,PLUS一區,忠誠門市-PLUS,03-PC-Petit Chou,06春夏,2-配飾類,3,1.503,0.40383,1.67,1.09917,G02-1 國內生產,25.1113356,121.5278574
PLUS,2007年,2007年,5月,5月-07,PLUS一區,忠誠門市-PLUS,03-PC-Petit Chou,06春夏,5-寢具類,1,1.08,0.44637,1.2,0.63363,G01-1 國內採購,25.1113356,121.5278574
PLUS,2007年,2007年,5月,5月-07,PLUS一區,忠誠門市-PLUS,03-PC-Petit Chou,07春秋,1-內著類,19,10.598,3.506697446,11.85,7.091303,G02-1 國內生產,25.1113356,121.5278574
PLUS,2007年,2007年,5月,5月-07,PLUS一區,忠誠門市-PLUS,03-PC-Petit Chou,07春夏,0-外出服,15,31.32,11.29109,36.3,20.02891,G02-1 國內生產,25.1113356,121.5278574
PLUS,2007年,2007年,5月,5月-07,PLUS一區,忠誠門市-PLUS,03-PC-Petit Chou,07春夏,2-配飾類,8,2.946,0.84637,3.3,2.09963,G02-1 國內生產,25.1113356,121.5278574
PLUS,2007年,2007年,5月,5月-07,PLUS一區,忠誠門市-PLUS,03-PC-Petit Chou,07夏,1-內著類,9,5.338,1.66407,5.83,3.67393,G02-1 國內生產,25.1113356,121.5278574
PLUS,2007年,2007年,5月,5月-07,PLUS一區,忠誠門市-PLUS,03-PC-Petit Chou,常年性,2-配飾類,6,2.3,0.53232,2.3,1.76768,G02-1 國內生產,25.1113356,121.5278574
PLUS,2007年,2007年,5月,5月-07,PLUS一區,忠誠門市-PLUS,03-PC-Petit Chou,常年性,9-雜項類,221,0,0,0,0,G01-1 國內採購,25.1113356,121.5278574
PLUS,2007年,2007年,5月,5月-07,PLUS一區,忠誠門市-PLUS,18-CL-Chocolat,06秋冬,2-配飾類,1,0.63,0.3774,0.7,0.2526,G01-2 國外採購,25.1113356,121.5278574
PLUS,2007年,2007年,5月,5月-07,PLUS一區,忠誠門市-PLUS,18-CL-Chocolat,07春夏,0-外出服,15,41.62,18.00344,46.6,23.61656,G01-2 國外採購,25.1113356,121.5278574
PLUS,2007年,2007年,5月,5月-07,PLUS一區,忠誠門市-PLUS,18-CL-Chocolat,07春夏,2-配飾類,5,10.08,4.35377,11.2,5.72623,G01-2 國外採購,25.1113356,121.5278574
PLUS,2007年,2007年,5月,5月-07,PLUS一區,忠誠門市-PLUS,19-CF-Catimini,06春夏,2-配飾類,2,0,0.32512,0.9,-0.32512,G01-2 國外採購,25.1113356,121.5278574
PLUS,2007年,2007年,5月,5月-07,PLUS一區,忠誠門市-PLUS,19-CF-Catimini,07春夏,0-外出服,22,39.34,13.98891,45.1,25.35109,G01-2 國外採購,25.1113356,121.5278574
PLUS,2007年,2007年,5月,5月-07,PLUS一區,忠誠門市-PLUS,19-CF-Catimini,07春夏,2-配飾類,11,6.78,2.94,8,3.84,G01-2 國外採購,25.1113356,121.5278574
PLUS,2007年,2007年,5月,5月-07,PLUS一區,忠誠門市-PLUS,97-LS-Other baby accessar,常年性,4-用品類,29,22.698,12.88405396,26.09,9.813946,G01-1 國內採購,25.1113356,121.5278574
PLUS,2007年,2007年,5月,5月-07,PLUS一區,忠誠門市-PLUS,99-OR-Others,常年性,9-雜項類,1,0,0,0.5,0,G02-1 國內生產,25.1113356,121.5278574
PLUS,2007年,2007年,5月,5月-07,PLUS一區,忠誠門市-PLUS,卷退金額,,,0,-1.386,0,0,-1.386,,25.1113356,121.5278574
PLUS,2007年,2007年,5月,5月-07,PLUS一區,忠誠門市-PLUS,電子禮卷回收,,,0,-0.438,0,0,-0.438,,25.1113356,121.5278574
PLUS,2007年,2007年,5月,5月-07,PLUS一區,安和門市-PLUS,02-MN-My Nuno,07春夏,3-鞋類,19,25.113,7.118768407,27.31,17.994232,G02-1 國內生產,25.0338542,121.550238
PLUS,2007年,2007年,5月,5月-07,PLUS一區,安和門市-PLUS,02-MN-My Nuno,常年性,3-鞋類,2,1.881,0.7675,1.98,1.1135,G02-1 國內生產,25.0338542,121.550238
PLUS,2007年,2007年,5月,5月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,06春秋,1-內著類,16,9.867,3.0693,9.31,6.7977,G02-1 國內生產,25.0338542,121.550238
PLUS,2007年,2007年,5月,5月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,06春夏,0-外出服,2,20.34,7.21142,22.6,13.12858,G01-2 國外採購,25.0338542,121.550238
PLUS,2007年,2007年,5月,5月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,06春夏,2-配飾類,9,3.101,1.20556,3.21,1.89544,G01-1 國內採購,25.0338542,121.550238
PLUS,2007年,2007年,5月,5月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,06春夏,2-配飾類,2,2.16,1.45816,2.4,0.70184,G01-2 國外採購,25.0338542,121.550238
PLUS,2007年,2007年,5月,5月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,06春夏,2-配飾類,4,1.191,0.27107,1.23,0.91993,G02-1 國內生產,25.0338542,121.550238
PLUS,2007年,2007年,5月,5月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,06春夏,5-寢具類,2,4.37,1.66546,4.6,2.70454,G01-1 國內採購,25.0338542,121.550238
PLUS,2007年,2007年,5月,5月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,06秋冬,2-配飾類,3,0.57,0.21,0.57,0.36,G01-1 國內採購,25.0338542,121.550238
PLUS,2007年,2007年,5月,5月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,07春秋,1-內著類,35,21.631,7.36487,24.51,14.26613,G02-1 國內生產,25.0338542,121.550238
PLUS,2007年,2007年,5月,5月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,07春夏,0-外出服,2,4.61,0.865,4.8,3.745,G01-1 國內採購,25.0338542,121.550238
PLUS,2007年,2007年,5月,5月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,07春夏,0-外出服,49,108.776,37.45343,120.1,71.32257,G02-1 國內生產,25.0338542,121.550238
PLUS,2007年,2007年,5月,5月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,07春夏,2-配飾類,16,3.807,1.616,4.11,2.191,G01-1 國內採購,25.0338542,121.550238
PLUS,2007年,2007年,5月,5月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,07春夏,2-配飾類,26,12.218,3.59754,13.18,8.62046,G02-1 國內生產,25.0338542,121.550238
PLUS,2007年,2007年,5月,5月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,07夏,1-內著類,24,14.538,4.67354,15.88,9.86446,G02-1 國內生產,25.0338542,121.550238
PLUS,2007年,2007年,5月,5月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,常年性,0-外出服,6,21.167,5.91126,25.07,15.25574,G02-1 國內生產,25.0338542,121.550238
PLUS,2007年,2007年,5月,5月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,常年性,2-配飾類,6,1.283,0.425,1.4,0.858,G01-1 國內採購,25.0338542,121.550238
PLUS,2007年,2007年,5月,5月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,常年性,2-配飾類,16,6.344,1.80531,7.43,4.53869,G02-1 國內生產,25.0338542,121.550238
PLUS,2007年,2007年,5月,5月-07,PLUS一區,安和門市-PLUS,03-PC-Petit Chou,常年性,9-雜項類,212,0,0,3,0,G01-1 國內採購,25.0338542,121.550238
PLUS,2007年,2007年,5月,5月-07,PLUS一區,安和門市-PLUS,18-CL-Chocolat,06春夏,2-配飾類,2,0,0.74424,1.4,-0.74424,G01-2 國外採購,25.0338542,121.550238
PLUS,2007年,2007年,5月,5月-07,PLUS一區,安和門市-PLUS,18-CL-Chocolat,06秋冬,0-外出服,3,5.118,0,0,5.118,G01-2 國外採購,25.0338542,121.550238
PLUS,2007年,2007年,5月,5月-07,PLUS一區,安和門市-PLUS,18-CL-Chocolat,06秋冬,2-配飾類,2,1.33,0.7548,1.4,0.5752,G01-2 國外採購,25.0338542,121.550238
